content,score
"Desenvolvedor do app estragou o app! Era um app leve e funcional. Ficou pesado, lento e cheio de bugs! Mesmo atualizado agora nao consigo clicar em nada sobre a tela. Pode clicar a vontade na tela que nada abre! É como se nao tivesse feito nada. App não funcional! O da concorrência funciona perfeitamente!",2
"BK Express simplesmente não funciona. Escolho meu pedido e, no momento do pagamento, o mesmo não é aprovado e o pedido é cancelado. Já tentei cadastrar vários cartões diferentes (e que não possuem nenhum problema em qualquer outro estabelecimento) e sempre ocorre um erro no aplicativo. Bastante decepcionado com o serviço, que por possuir esses erros, acabando me fazendo optar pela concorrência.",2
"Utilizo o app, mas em alguns momentos não funciona. Fui a um restaurante da rede, sentamos numa das mesas e resolvi fazer o pedido pelo app. Estávamos em 5 pessoas, portanto o stress é ainda maior pois depois de todos chegarem no consenso, o app deu erro 3 vezes na confirmação do pagamento (tentei pix, carteira digital, cartão). Repeti o processo no totem do restaurante, utilizando cupom e também dava erro. No final, perdi 30 min só tentando fazer o pedido. Experiência amarga!",2
Tive uma péssima experiência ao tentar efetuar uma compra pelo app para evitar pegar uma fila enorme. Fiz o pagamento pelo pix e o aplicativo simplesmente NÃO CONFIRMA O PAGAMENTO e com isso não libera o pedido. Esperei de 30-40 minutos somente pra confirmarem um pagamento via pix e nada! Desisti e cancelei o pedido morrendo de medo de perder o dinheiro pois li vários relatos de pessoas que passaram pelo mesmo e não conseguiram estorno. Pelo menos no meu caso estornaram o valor depois,2
"Não vou dar 1 estrela pois o intuito é bom mas eu baixei o app a 30 minutos e fiz um teste rápido. Pois bem, sempre que tento entrar nos cupons o app fecha, o preço não é visível assim como o cardápio completo. É necessário que vocês coloquem o que vem no combo e não apenas ""Individual ou combo"". Melhorem também a localização já que um shopping da minha cidade tem o estabelecimento de vocês sim, mas quando tentei pra pegar lá, o app disse que não existia. Por favor, melhorem isso.",2
"o aplicativo gasta muito espaço pras poucas funcionalidades que oferece. trava muito, os cupons não carregam direito e frequentemente não consigo usar o app porque ele simplesmente para de funcionar e cai. outra coisa que a franquia precisa melhorar é em relação à falta de produtos. a coisa mais comum é ir em algum bk e não ter o vegetariano (que é o único sanduíche da rede que como). deveriam criar outra opção vegetariana (uma só é pouco) e cuidar dos estoques, porque olha...",2
"Tem ótimas ofertas nos cupons porém a opção de comprar e entregar em casa pelo app só tem a opção de pagamento em cartão de crédito, pessoas com cartão de débito não conseguem comprar, ou tbm não tem a opção de pagar na entrega. Precisam arrumar a coisa da forma de pagamento urgente, descaso com os clientes.",2
"O aplicativo é útil e simples quando funciona normalmente. Mas de vez em quando dá uns erros chatos e impossíveis de serem solucionados ou contornados, por se tratarem de bugs operacionais. Até agora erro ao cadastrar cartão de crédito, não funciona nenhum. Foi passado para o suporte, que não resolveu. Agora está dando erro ao enviar o pedido para a cozinha produzir. O aplicativo simplesmente fecha na sua cara e volta pra tela do pedido. Ao cancelar a compra, também dá o mesmo erro. É irritante.",2
"em 2020:O design do App é lindo.... Só que não funciona!! 🤣🤣🤣🤣🤣 10/09/2022:O desempenho do App tinha melhorado muito. Porém, voltou a ficar instável e está muito ruim hoje, lento, travando, não aceitando alterações e ainda selecionou a forma de pagamento diferente da que solicitei. Precisa melhorar.",2
"Até estava esperançosa com as promo,porem nao gostei de um detalhe... Nao possue pagamento em dinheiro😥...nao trabalho com cartoes. Só pagamento a vista via cash(apenas dinheiro vivo). Por esse motivo tem um ponto negativo. Mas fora isso,o app é de otima ajuda,com muitos descontos. Nao trabalho com cartoes justo,para fins de evitar fraudes ou clonagens. Prefiro pagar minhas compras em dinheiro😉",2
"Funcionava antes das promoções, depois que começou a pontuação pelo clube bk o app começou a travar muito, o que realmente é promoção acaba sendo um teste de paciência para conseguir e aparentemente esta piorando, várias vzs deixei de comprar por não conseguir pegar os cupons. O app trava e pede para ser fechado.",2
"O app é intuitivo e interessante. Mas apresenta problemas no pagamento pelo app. Por duas vezes seguidas tentei o Pagamento pelo App via Mercado Pago, a compra foi confirmada e cobrada no meu cartão, mas o restaurante não recebia o pedido no sistema. Tive que cancelar e comprar normalmente no local, usando um cupom menos vantajoso",2
"O app é todo travadinho, não dá para rolar a tela sem passar estresse. Além disso, as promoções boas foram retiradas. Mas não acaba por aí: se um lanche custa, por exemplo, R$ 12,90, os bonitões adicionam um combo que chama-se algo semelhante a ""todo dia + refil"" de R$ 21,90, que no caso caracteriza-se pelo lanche fictício de 12 reias + um refrigerante aguado. Por fim, eu gostaria de saber que refrigerante valioso é esse para custar R$ 10,00??!",2
"Estou tendo problema com o pagamento no app . O mesmo cartão que sempre uso para compra no app e sempre aprova , de vez em quando o app simplesmente não autoriza minha compra dizendo cartão indisponível , ou sem saldo sendo que não ,está tudo certo com o cartão saldo está aberto em fim . Outra coisa , vocês deveriam mudar a forma de escolher o endereço , e colocar em forma de mapa , pois escolher endereço escrito do jeito que está confunde , e as vezes o pedido cai em outro lugar de onde estou",2
"Não aprova pagamento (e no caixa físico aprovou). Tentei pagar com dois cartões diferentes na noite do dia 11/01/2020 e não funcionou . Tentei com dois cartões que tenho (visa platonum e elo grafite) e os dois apresentaram o mesmo erro. Não é problema de limite disponível, pois no caixa físico funcionou normalmente. Já utilizei outras vezes e funcionou normalmente. Deve ser problema momentâneo, mas a frustração de pegar uma fila enorme fez com que escrevesse essa resenha. Arrumem isso.",2
"Olha, APP muito mal feito! Instabilidades constantes, não há uma opção para resolver problemas ou canal de suporte, não há uma opção de cancelar o pedido. Eu mesmo estou com um pedido travado, que curiosamente já me cobrou o valor e ficou em conexão com o restaurante, sem a opção de cancelar, mas a cobrança foi feita, (praticamente um estelionato, segundo as leis do Brasil o famoso 171), e não é difícil achar outros que estão passando pelo mesmo problema.",2
"Nunca tive muitos problemas com o app, o máximo era um cupom ou outro aparecer como indisponível quando eu tentava pega-lo. Acabei de atualizar e faz uns 10 min q estou tentando acessar os cupons e eles não carregam, o app para de responder ou fecha sozinho. Sempre achei q as atualizações fossem pra melhorar e não piorar",2
"Seria ótimo se no app tivesse como forma de pagamento o cartão de débito, não consigo comprar lanches pelo app por não ter cartão de crédito, somente débito e lá não tem a opção para essa forma de pagamento. Por favor, resolvam, amo essa lanchonete, é a minha favorita. Please!!",2
"O app é bom de ofertas, porém n façam o pagamento por lá, tive uma experiência horrível, fiz o pagamento pelo o app através do pix e fui retirar até a loja da t-63, a gerente que por sinal acho q não estava em um dia bom disse q n poderia fazer nd, pois Bem além da vergonha perante meus amigos fiquei sem o lanche, solicitei o ressarcimento pelo o app e até hj n obtive resposta, ou seja não indico a experiência que eu tive foi muito ruim.",2
"As promoções são ótimas, mas o meu app não carrega as imagens. Já abri o app em vários lugares, em outras redes de wi-fi e sempre tenho esse problema. Acabam perdendo uma cliente, amo o BK mas fico frustrada por não conseguir usar o aplicativo.",2
"Uma pena, lançam as promoções para o pagamento exclusivo pelo aplicativo, mas aí quando clico em efetuar o pagamento ele trava. Nunca consegui efetuar pagamento nele, pensei que era meu cartão, mas em todos os outros apps funciona perfeitamente.",2
"Péssima experiência de pagamento pelo app. Pela segunda vez que resolvi comprar tive problema. Da primeira vez na minha compra com cartão de crédito houve a duplicata no pagamento e tive que abrir uma reclamação pra me estornarem, agora pela segunda vez ao comprar e pagar pelo pix, o dinheiro saiu de minha conta mas não houve a baixa do pagamento, o complicado é pelo dinheiro ter saído e demorar a voltar, ter quem comprar com cupom convencional e perder os benefícios do app.",2
"Tudo no BK e muito bom desde o atendimento até o lanche porém o aplicativo está péssimo, ele apresenta falhas continuamente, clica nos cupons não abre, não consegue nem vizualizar as imagens dos lanches, e já está assim a um bom tempo, pq toda vez que eu tento pelo o app eu não consigo.",2
"O App era muito bom! Porém já tem mais de dois mês que está horrível! Ponto do Clube BK não então mais caindo, quando vou solicitar o resgate de algum produto aparece a mensagem; ""Opa, tivemos um probleminha"". E não consigo resgatar nada, mesmo tendo pontos suficientes.",2
Ta orrivel vc não consegue mais logar a conta diz que tá fora de sistema pra tentar mais tarde e não sai disso ta péssimo.,2
"O aplicativo tem muito problema, antigamente era possível de usar tranquilamente e pedir o lanche sem pegar fila. Mas tem acontecido um problema que o pagamento nunca aprova, independente do método e do cartão, independente se reinicia o app ou reinstala. Sem dizer que várias vezes os pontos não são lançados também",2
"Eu faço compras pelo app a muito tempo,mas ultimamente ele está dando problemas. Por exemplo eu comprei o lanche e apareceu ""aguardando conexão com o restaurante"" isso já faz 2horas! Tipo??? Ninguém soube me explicar e perdi meu dinheiro.",2
"Tá horrível. Já tem 2 dias que não consigo entrar no aplicativo. Primeiro Pede pra entrar com celular, email ou conta Google. Já tentei as 3 opções: digito o celular, ou email, ou a conta Google, manda o código pra meu email ou SMS, digito o código e não sai disso. Tenho pontos pra resgatar. É preciso deixar os dados salvos pra que toda vez que precisar abrir o aplicativo aconteça automaticamente.",2
"Vocês estão com um big muito sério na parte de pagamento. Além de não aparecer todas as opções que são aceitas nos totens dos restaurantes, não está dando para concluir o pagamento! Quando seleciono uma carteira digital, o app não redireciona para a parte do pagamento e não mostra o link como antes, para podermos pagar. Quando seleciono o cartão, mesmo tendo o limite disponível e colocando os dados com cvv corretamente, SEMPRE da erro. A única opção que não está dando problema é o pix.",2
o suporte do app não responde...poucas promoções q realmente valham a pena em comparação com os preços das lojas físicas,2
"O app era ótimo antes, você acessava os cupons com muita facilidade, após a atualização, além de ficar bagunçado pra quem estava acostumado com antigo layout, não aparece os cupons. Agora entendi porque me deram a antiga cartilha de cupons na semana passada.",2
"Sistema de pontos é bom mas o app é muito lento mesmo usando 4g+ fora que de uma meses pra cá o app não abre mais. Fica na tela inicial e não abre. Queria usar pra pegar cupom e aproveitar meus pontos no clube bk mas não teve jeito. Não funciona. Tive de ir na concorrência, mesmo preferindo mil vezes o lanche do BK. Uma pena",2
